Operating Airline,GEO Summary,GEO Region,Activity Type Code,Passenger Count,Year,Month,Airline_ID,Region,Website,Address_street,Address_City,Address_State_country,Founded in
Air Canada,International,Canada,Enplaned,39319,2016,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,27532,2016,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,27484,2016,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,30293,2016,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,32217,2016,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,30113,2017,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,26959,2017,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,28371,2017,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,27398,2017,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,30413,2017,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,35429,2017,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,33364,2017,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,33053,2017,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,35597,2017,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,39241,2017,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,41800,2017,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,49673,2017,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,57714,2017,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,51684,2017,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,61646,2017,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,61749,2017,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,41515,2017,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,45306,2017,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,40004,2017,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,38263,2017,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,28940,2017,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,27765,2017,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,30541,2017,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,32394,2017,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,34523,2018,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,29654,2018,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,35229,2018,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,34536,2018,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,36266,2018,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,38934,2018,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,36013,2018,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,38175,2018,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,38517,2018,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,42420,2018,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,46329,2018,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,54903,2018,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,60064,2018,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,52196,2018,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,56275,2018,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,57325,2018,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,43966,2018,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,45510,2018,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,43137,2018,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,39991,2018,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,32303,2018,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,31726,2018,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,32453,2018,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,33223,2018,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,31173,2019,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,27681,2019,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,32046,2019,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,30400,2019,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,34976,2019,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,36248,2019,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,31391,2019,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,31144,2019,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,33462,2019,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,37228,2019,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,44940,2019,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,53186,2019,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,56803,2019,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,48454,2019,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,53792,2019,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,54953,2019,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,41678,2019,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,44757,2019,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,37452,2019,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,35622,2019,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,28697,2019,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,30523,2019,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,32184,2019,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,33624,2019,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,24330,2020,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,26515,2020,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,23909,2020,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,24778,2020,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,13330,2020,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,20478,2020,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,513,2020,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,190,2020,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,176,2020,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,311,2020,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,1285,2020,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,2217,2020,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,1678,2020,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,1926,2020,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,1506,2020,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,1893,2020,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,2124,2020,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,1630,2020,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,2449,2020,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,1472,2020,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,1925,2020,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,1571,2020,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,2602,2020,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,2099,2020,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,2119,2021,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,1402,2021,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,514,2021,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,528,2021,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,209,2021,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,75,2021,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,1221,2021,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,870,2021,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,5695,2021,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,6214,2021,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,21483,2021,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,22094,2021,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,20482,2021,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,18979,2021,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,23031,2021,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,19806,2021,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,13786,2021,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,13274,2021,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,13920,2021,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,14391,2021,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,10503,2022,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,8754,2022,1,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,10763,2022,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,10320,2022,2,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,18768,2022,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,19327,2022,3,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,24190,2022,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,23816,2022,4,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,30381,2022,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,35357,2022,5,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,39277,2022,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,50488,2022,6,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,54233,2022,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,48733,2022,7,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,50396,2022,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,49581,2022,8,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,48912,2022,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,49441,2022,9,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,47929,2022,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,44672,2022,10,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,30879,2022,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,30101,2022,11,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Deplaned,31379,2022,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air Canada,International,Canada,Enplaned,33355,2022,12,2,Canada,https://www.aircanada.com,7373 Blvd. de la Côte-Vertu,Montréal,Canada,1937
Air China,International,Asia,Deplaned,6263,2005,7,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5500,2005,7,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4204,2005,8,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,3923,2005,8,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4416,2005,9,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4568,2005,9,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4329,2005,10,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4715,2005,10,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4550,2005,11,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4149,2005,11,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4261,2005,12,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,3543,2005,12,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,3470,2006,1,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,3078,2006,1,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,2862,2006,2,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,2767,2006,2,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4150,2006,3,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4514,2006,3,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4728,2006,4,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4461,2006,4,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4840,2006,5,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5680,2006,5,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,5718,2006,6,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5920,2006,6,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,5782,2006,7,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5861,2006,7,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,5798,2006,8,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5671,2006,8,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,5496,2006,9,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5658,2006,9,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,5487,2006,10,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5855,2006,10,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,5315,2006,11,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4930,2006,11,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4618,2006,12,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4805,2006,12,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,4845,2007,1,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4397,2007,1,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,3644,2007,2,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,4424,2007,2,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,5603,2007,3,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5902,2007,3,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,6631,2007,4,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,5999,2007,4,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,7154,2007,5,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Enplaned,7592,2007,5,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
Air China,International,Asia,Deplaned,6915,2007,6,3,Asia,https://www.airchina.se,"No.111, Yan'an 3rd Road",Qingdao,China,1988
